,Unnamed: 0,doc_id,word,pos_tag,event,argument,coordinate,admin_level,phase_one_label
6644,6644.0,39.0,kobaran,NN,I-EVE,FIRE-EVENT,,,Trigger_Candidate
6645,6645.0,39.0,api,NN,I-EVE,FIRE-EVENT,,,Trigger_Candidate
6646,6646.0,39.0,yang,SC,O,O,,,
6647,6647.0,39.0,melanda,VB,O,O,,,
6648,6648.0,39.0,Yarnell,NNP,B-LOC,Place-Arg,"(34.2283, -112.7631)",5.0,Argument_Candidate
6649,6649.0,39.0,Hill,NNP,I-LOC,Place-Arg,,,Argument_Candidate
6650,6650.0,39.0,",",",",O,O,,,
6651,6651.0,39.0,yang,SC,O,O,,,
6652,6652.0,39.0,terjadi,VB,O,O,,,
6653,6653.0,39.0,Jumat,NNP,B-ARG,Time-Arg,,,Argument_Candidate
6654,6654.0,39.0,(,OP,O,O,,,
6655,6655.0,39.0,28/6/6,DD,B-ARG,Time-Arg,,,Argument_Candidate
6656,6656.0,39.0,),CP,O,O,,,
6657,6657.0,39.0,waktu,NN,O,O,,,
6658,6658.0,39.0,setempat,NN,O,O,,,
6659,6659.0,39.0,Dilaporkan,VBT,O,O,,,
6660,6660.0,39.0,",",",",O,O,,,
6661,6661.0,39.0,kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
6662,6662.0,39.0,telah,MD,O,O,,,
6663,6663.0,39.0,meluas,VBT,O,O,,,
6664,6664.0,39.0,dan,CC,O,O,,,
6665,6665.0,39.0,merusak,VBT,O,O,,,
6666,6666.0,39.0,3,CDP,B-ARG,AffectedHouse-Arg,,,Argument_Candidate
6667,6667.0,39.0,rumah,NN,I-ARG,AffectedHouse-Arg,,,Argument_Candidate
6668,6668.0,39.0,warga,NN,I-ARG,AffectedHouse-Arg,,,Argument_Candidate
6669,6669.0,39.0,serta,CC,O,O,,,
6670,6670.0,39.0,memaksa,VBT,O,O,,,
6671,6671.0,39.0,warga,NN,O,O,,,
6672,6672.0,39.0,setempat,NN,O,O,,,
6673,6673.0,39.0,mengungsi,VBI,B-EVE,EVACUATE-EVENT,,,Trigger_Candidate
6674,6674.0,39.0,ke,IN,O,O,,,
6675,6675.0,39.0,tempat,NN,O,O,,,
6676,6676.0,39.0,yang,SC,O,O,,,
6677,6677.0,39.0,lebih,RB,O,O,,,
6678,6678.0,39.0,aman,JJ,O,O,,,
6679,6679.0,39.0,Pejabat,NN,O,O,,,
6680,6680.0,39.0,kehutanan,NN,O,O,,,
6681,6681.0,39.0,setempat,NN,O,O,,,
6682,6682.0,39.0,",",",",O,O,,,
6683,6683.0,39.0,Art,NNP,O,O,,,
6684,6684.0,39.0,Morrison,NNP,O,O,,,
6685,6685.0,39.0,menuturkan,VB,O,O,,,
6686,6686.0,39.0,",",",",O,O,,,
6687,6687.0,39.0,kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
6688,6688.0,39.0,ini,PR,O,O,,,
6689,6689.0,39.0,diduga,VB,O,O,,,
6690,6690.0,39.0,kuat,JJ,O,O,,,
6691,6691.0,39.0,disebabkan,VB,O,O,,,
6692,6692.0,39.0,oleh,IN,O,O,,,
6693,6693.0,39.0,kilat,NN,O,O,,,
6694,6694.0,39.0,yang,SC,O,O,,,
6695,6695.0,39.0,menyambar,VBT,O,O,,,
6696,6696.0,39.0,salah,JJ,O,O,,,
6697,6697.0,39.0,satu,CDP,O,O,,,
6698,6698.0,39.0,pohon,NN,O,O,,,
6699,6699.0,39.0,Dalam,NN,O,O,,,
6700,6700.0,39.0,rangka,NN,O,O,,,
6701,6701.0,39.0,menghormati,VBT,O,O,,,
6702,6702.0,39.0,para,DT,O,O,,,
6703,6703.0,39.0,petugas,NN,O,O,,,
6704,6704.0,39.0,pemadam,NN,O,O,,,
6705,6705.0,39.0,yang,SC,O,O,,,
6706,6706.0,39.0,tewas,JJ,O,O,,,
6707,6707.0,39.0,",",",",O,O,,,
6708,6708.0,39.0,dinas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6709,6709.0,39.0,pemadam,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6710,6710.0,39.0,negara,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6711,6711.0,39.0,bagian,NN,O,O,,,
6712,6712.0,39.0,Arizona,NNP,B-PLOC,Place-Arg,"(33.6765483790389, -111.46179483343971)",1.0,Argument_Candidate
6713,6713.0,39.0,membuat,VBT,O,O,,,
6714,6714.0,39.0,laman,NN,O,O,,,
6715,6715.0,39.0,Facebook,NNP,O,O,,,
6716,6716.0,39.0,khusus,JJ,O,O,,,
6717,6717.0,39.0,Banyak,CD,O,O,,,
6718,6718.0,39.0,orang,NN,O,O,,,
6719,6719.0,39.0,yang,SC,O,O,,,
6720,6720.0,39.0,menyampaikan,VB,O,O,,,
6721,6721.0,39.0,simpati,JJ,O,O,,,
6722,6722.0,39.0,dan,CC,O,O,,,
6723,6723.0,39.0,duka,NN,O,O,,,
6724,6724.0,39.0,cita,NN,O,O,,,
6725,6725.0,39.0,mendalam,JJ,O,O,,,
6726,6726.0,39.0,bagi,IN,O,O,,,
6727,6727.0,39.0,para,DT,O,O,,,
6728,6728.0,39.0,pemadam,NN,O,O,,,
6729,6729.0,39.0,yang,SC,O,O,,,
6730,6730.0,39.0,gugur,VBI,O,O,,,
6731,6731.0,39.0,dalam,IN,O,O,,,
6732,6732.0,39.0,tugas,NN,O,O,,,
6733,6733.0,39.0,"""","""",O,O,,,
6734,6734.0,39.0,Benar,JJ,O,O,,,
6735,6735.0,39.0,-,-,O,O,,,
6736,6736.0,39.0,benar,JJ,O,O,,,
6737,6737.0,39.0,kehilangan,VB,O,O,,,
6738,6738.0,39.0,yang,SC,O,O,,,
6739,6739.0,39.0,tragis,JJ,O,O,,,
6740,6740.0,39.0,Hati,NN,O,O,,,
6741,6741.0,39.0,saya,PRP,O,O,,,
6742,6742.0,39.0,tertuju,VB,O,O,,,
6743,6743.0,39.0,pada,IN,O,O,,,
6744,6744.0,39.0,jiwa,NN,O,O,,,
6745,6745.0,39.0,-,-,O,O,,,
6746,6746.0,39.0,jiwa,NN,O,O,,,
6747,6747.0,39.0,pemberani,NN,O,O,,,
6748,6748.0,39.0,ini,PR,O,O,,,
6749,6749.0,39.0,dan,CC,O,O,,,
6750,6750.0,39.0,keluarga,NN,O,O,,,
6751,6751.0,39.0,serta,CC,O,O,,,
6752,6752.0,39.0,teman,NN,O,O,,,
6753,6753.0,39.0,-,-,O,O,,,
6754,6754.0,39.0,teman,NN,O,O,,,
6755,6755.0,39.0,mereka,VB,O,O,,,
6756,6756.0,39.0,",",",",O,O,,,
6757,6757.0,39.0,"""","""",O,O,,,
6758,6758.0,39.0,tulis,VB,O,O,,,
6759,6759.0,39.0,seorang,NN,O,O,,,
6760,6760.0,39.0,pengguna,NN,O,O,,,
6761,6761.0,39.0,Facebook,NN,O,O,,,
6762,6762.0,39.0,"""","""",O,O,,,
6763,6763.0,39.0,Saya,NNP,O,O,,,
6764,6764.0,39.0,berdoa,VBI,O,O,,,
6765,6765.0,39.0,bagi,IN,O,O,,,
6766,6766.0,39.0,keluarga,NN,O,O,,,
6767,6767.0,39.0,korban,NN,O,O,,,
6768,6768.0,39.0,dan,CC,O,O,,,
6769,6769.0,39.0,juga,RB,O,O,,,
6770,6770.0,39.0,bagi,IN,O,O,,,
6771,6771.0,39.0,kota,NN,B-LOC,Place-Arg,"(34.585, -112.4475)",2.0,Argument_Candidate
6772,6772.0,39.0,Prescott,NN,I-LOC,Place-Arg,,,Argument_Candidate
6773,6773.0,39.0,RIP,NNP,O,O,,,
6774,6774.0,39.0,",",",",O,O,,,
6775,6775.0,39.0,"""","""",O,O,,,
6776,6776.0,39.0,imbuh,NN,O,O,,,
6777,6777.0,39.0,seorang,NN,O,O,,,
6778,6778.0,39.0,pengguna,NN,O,O,,,
6779,6779.0,39.0,Facebook,NNP,O,O,,,
6780,6780.0,39.0,lainnya,JJ,O,O,,,
6781,6781.0,39.0,Selain,JJ,O,O,,,
6782,6782.0,39.0,19,CDP,B-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6783,6783.0,39.0,petugas,NN,I-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6784,6784.0,39.0,pemadam,NN,O,O,,,
6785,6785.0,39.0,di,IN,O,O,,,
6786,6786.0,39.0,Arizona,NNP,B-PLOC,Place-Arg,"(33.6765483790389, -111.46179483343971)",1.0,Argument_Candidate
6787,6787.0,39.0,ini,PR,O,O,,,
6788,6788.0,39.0,",",",",O,O,,,
6789,6789.0,39.0,menurut,IN,O,O,,,
6790,6790.0,39.0,versi,NN,O,O,,,
6791,6791.0,39.0,Departemen,NN,O,O,,,
6792,6792.0,39.0,Pemadam,NN,O,O,,,
6793,6793.0,39.0,Kebakaran,NN,O,O,,,
6794,6794.0,39.0,AS,NNP,B-PLOC,Place-Arg,"(38.4572641110912, -92.2110028043666)",0.0,Argument_Candidate
6795,6795.0,39.0,",",",",O,O,,,
6796,6796.0,39.0,sepanjang,IN,O,O,,,
6797,6797.0,39.0,tahun,NN,O,O,,,
6798,6798.0,39.0,ini,PR,O,O,,,
6799,6799.0,39.0,sudah,MD,O,O,,,
6800,6800.0,39.0,ada,VBI,O,O,,,
6801,6801.0,39.0,43,CDP,B-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6802,6802.0,39.0,petugas,NN,I-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6803,6803.0,39.0,pemadam,NN,O,O,,,
6804,6804.0,39.0,di,IN,O,O,,,
6805,6805.0,39.0,berbagai,CDI,O,O,,,
6806,6806.0,39.0,wilayah,NN,O,O,,,
6807,6807.0,39.0,AS,NNP,B-PLOC,Place-Arg,"(38.4572641110912, -92.2110028043666)",0.0,Argument_Candidate
6808,6808.0,39.0,yang,SC,O,O,,,
6809,6809.0,39.0,tewas,JJ,B-ARG,DeathVictim-Arg,,,Argument_Candidate
6810,6810.0,39.0,saat,SC,O,O,,,
6811,6811.0,39.0,bertugas,VBI,O,O,,,
6812,6812.0,39.0,Sementara,CC,O,O,,,
6813,6813.0,39.0,sepanjang,NN,O,O,,,
6814,6814.0,39.0,tahun,NN,O,O,,,
6815,6815.0,39.0,2012,CD,O,O,,,
6816,6816.0,39.0,lalu,VB,O,O,,,
6817,6817.0,39.0,",",",",O,O,,,
6818,6818.0,39.0,tercatat,VB,O,O,,,
6819,6819.0,39.0,83,CD,B-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6820,6820.0,39.0,petugas,NN,I-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6821,6821.0,39.0,pemadam,NN,I-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6822,6822.0,39.0,gugur,VBI,I-ARG,OfficerOfficial-Arg,,,Argument_Candidate
6823,6823.0,39.0,dalam,IN,O,O,,,
6824,6824.0,39.0,tugas,NN,O,O,,,
6825,6825.0,40.0,Banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
6826,6826.0,40.0,di,IN,O,O,,,
6827,6827.0,40.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6828,6828.0,40.0,",",",",O,O,,,
6829,6829.0,40.0,Lalu,VB,O,O,,,
6830,6830.0,40.0,Lintas,NNP,O,O,,,
6831,6831.0,40.0,Macet,NNP,O,O,,,
6832,6832.0,40.0,-,NNP,O,O,,,
6833,6833.0,40.0,-,-,O,O,,,
6834,6834.0,40.0,Medan,NNP,B-PLOC,Published-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6835,6835.0,40.0,-,-,O,O,,,
6836,6836.0,40.0,Banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
6837,6837.0,40.0,akibat,IN,O,O,,,
6838,6838.0,40.0,luapan,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
6839,6839.0,40.0,sungai,NN,O,O,,,
6840,6840.0,40.0,di,IN,O,O,,,
6841,6841.0,40.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6842,6842.0,40.0,",",",",O,O,,,
6843,6843.0,40.0,menyebabkan,VB,O,O,,,
6844,6844.0,40.0,kemacetan,NN,O,O,,,
6845,6845.0,40.0,panjang,JJ,O,O,,,
6846,6846.0,40.0,di,IN,O,O,,,
6847,6847.0,40.0,beberapa,CDI,O,O,,,
6848,6848.0,40.0,ruas,NN,O,O,,,
6849,6849.0,40.0,jalan,NN,O,O,,,
6850,6850.0,40.0,Di,IN,O,O,,,
6851,6851.0,40.0,jalan,NN,B-ARG,Street-Arg,,,Argument_Candidate
6852,6852.0,40.0,Medan,NNP,B-LOC,From-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6853,6853.0,40.0,-,-,O,O,,,
6854,6854.0,40.0,Binjai,NNP,B-LOC,To-Arg,"(3.6073712914260225, 98.49005591152542)",2.0,Argument_Candidate
6855,6855.0,40.0,",",",",O,O,,,
6856,6856.0,40.0,genangan,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
6857,6857.0,40.0,air,NN,I-EVE,FLOOD-EVENT,,,Trigger_Candidate
6858,6858.0,40.0,mencapai,VB,O,O,,,
6859,6859.0,40.0,30,CD,B-ARG,Height-Arg,,,Argument_Candidate
6860,6860.0,40.0,centimeter,NN,I-ARG,Height-Arg,,,Argument_Candidate
6861,6861.0,40.0,di,IN,O,O,,,
6862,6862.0,40.0,badan,NN,O,O,,,
6863,6863.0,40.0,jalan,NN,O,O,,,
6864,6864.0,40.0,Sementara,CC,O,O,,,
6865,6865.0,40.0,di,IN,O,O,,,
6866,6866.0,40.0,Jl,NNP,B-ARG,Street-Arg,,,Argument_Candidate
6867,6867.0,40.0,Kelambir,NNP,I-ARG,Street-Arg,,,Argument_Candidate
6868,6868.0,40.0,V,NNP,I-ARG,Street-Arg,,,Argument_Candidate
6869,6869.0,40.0,dan,CC,O,O,,,
6870,6870.0,40.0,sekitarnya,NNG,O,O,,,
6871,6871.0,40.0,ketinggian,NN,O,O,,,
6872,6872.0,40.0,air,NN,O,O,,,
6873,6873.0,40.0,sekitar,RB,O,O,,,
6874,6874.0,40.0,selutut,IN,I-ARG,,,,None
6875,6875.0,40.0,orang,NN,O,O,,,
6876,6876.0,40.0,dewasa,JJ,O,O,,,
6877,6877.0,40.0,Pantauan,JJ,O,O,,,
6878,6878.0,40.0,detikcom,NN,B-ORG,Reporter-Arg,,,Argument_Candidate
6879,6879.0,40.0,",",",",O,O,,,
6880,6880.0,40.0,Kamis,NNP,B-ARG,Time-Arg,,,Argument_Candidate
6881,6881.0,40.0,(,OP,O,O,,,
6882,6882.0,40.0,6/1/2011,DD,B-ARG,Time-Arg,,,Argument_Candidate
6883,6883.0,40.0,),CP,O,O,,,
6884,6884.0,40.0,",",",",O,O,,,
6885,6885.0,40.0,arus,NN,O,O,,,
6886,6886.0,40.0,kendaraan,NN,O,O,,,
6887,6887.0,40.0,yang,SC,O,O,,,
6888,6888.0,40.0,masuk,VB,O,O,,,
6889,6889.0,40.0,menuju,VB,O,O,,,
6890,6890.0,40.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6891,6891.0,40.0,dari,IN,O,O,,,
6892,6892.0,40.0,arah,NN,O,O,,,
6893,6893.0,40.0,Kota,NNP,B-PLOC,Place-Arg,"(3.6073712914260225, 98.49005591152542)",2.0,Argument_Candidate
6894,6894.0,40.0,Binjai,NNP,I-PLOC,Place-Arg,,,Argument_Candidate
6895,6895.0,40.0,",",",",O,O,,,
6896,6896.0,40.0,terpaksa,VB,O,O,,,
6897,6897.0,40.0,mengikuti,VBT,O,O,,,
6898,6898.0,40.0,antrean,NN,O,O,,,
6899,6899.0,40.0,yang,SC,O,O,,,
6900,6900.0,40.0,panjang,JJ,O,O,,,
6901,6901.0,40.0,karena,IN,O,O,,,
6902,6902.0,40.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
6903,6903.0,40.0,ini,PR,O,O,,,
6904,6904.0,40.0,Dari,IN,O,O,,,
6905,6905.0,40.0,mulai,VB,O,O,,,
6906,6906.0,40.0,batas,NN,O,O,,,
6907,6907.0,40.0,kota,NN,O,O,,,
6908,6908.0,40.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
6909,6909.0,40.0,",",",",O,O,,,
6910,6910.0,40.0,hingga,CC,O,O,,,
6911,6911.0,40.0,melewati,VBT,O,O,,,
6912,6912.0,40.0,kawasan,NN,O,O,,,
6913,6913.0,40.0,Kodam,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6914,6914.0,40.0,I,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6915,6915.0,40.0,Bukit,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6916,6916.0,40.0,Barisan,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6917,6917.0,40.0,",",",",O,O,,,
6918,6918.0,40.0,ratusan,CDC,O,O,,,
6919,6919.0,40.0,kendaraan,NN,O,O,,,
6920,6920.0,40.0,terpaksa,VB,O,O,,,
6921,6921.0,40.0,berjalan,VB,O,O,,,
6922,6922.0,40.0,lamban,JJ,O,O,,,
6923,6923.0,40.0,Polisi,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
6924,6924.0,40.0,lalu,O,O,,,,None
6925,6925.0,40.0,lintas,JJ,O,O,,,
6926,6926.0,40.0,terlihat,VB,O,O,,,
6927,6927.0,40.0,membantu,VBT,O,O,,,
6928,6928.0,40.0,mengamankan,VBT,O,O,,,
6929,6929.0,40.0,arus,NN,O,O,,,
6930,6930.0,40.0,lalu,JJ,O,O,,,
6931,6931.0,40.0,-,NNP,O,O,,,
6932,6932.0,40.0,lintas,NN,O,O,,,
6933,6933.0,40.0,Macetnya,NN,O,O,,,
6934,6934.0,40.0,arus,NN,O,O,,,
6935,6935.0,40.0,lalu,O,O,,,,None
6936,6936.0,40.0,lintas,JJ,O,O,,,
6937,6937.0,40.0,juga,RB,O,O,,,
6938,6938.0,40.0,diperparah,VB,O,O,,,
6939,6939.0,40.0,dengan,IN,O,O,,,
6940,6940.0,40.0,banyaknya,NN,O,O,,,
6941,6941.0,40.0,kendaraan,NN,O,O,,,
6942,6942.0,40.0,yang,SC,O,O,,,
6943,6943.0,40.0,mogok,JJ,O,O,,,
6944,6944.0,40.0,",",",",O,O,,,
6945,6945.0,40.0,baik,JJ,O,O,,,
6946,6946.0,40.0,sedan,NN,O,O,,,
6947,6947.0,40.0,maupun,CC,O,O,,,
6948,6948.0,40.0,sepeda,NN,O,O,,,
6949,6949.0,40.0,motor,NN,O,O,,,
6950,6950.0,40.0,Kemacetan,NN,O,O,,,
6951,6951.0,40.0,juga,RB,O,O,,,
6952,6952.0,40.0,ditambah,VBT,O,O,,,
6953,6953.0,40.0,pula,RB,O,O,,,
6954,6954.0,40.0,dengan,IN,O,O,,,
6955,6955.0,40.0,sebagian,CDI,O,O,,,
6956,6956.0,40.0,kelompok,NN,O,O,,,
6957,6957.0,40.0,masyarakat,NN,O,O,,,
6958,6958.0,40.0,yang,SC,O,O,,,
6959,6959.0,40.0,mengedarkan,VBT,O,O,,,
6960,6960.0,40.0,kotak,NN,O,O,,,
6961,6961.0,40.0,sumbangan,NN,O,O,,,
6962,6962.0,40.0,kepada,IN,O,O,,,
6963,6963.0,40.0,para,DT,O,O,,,
6964,6964.0,40.0,pengguna,NN,O,O,,,
6965,6965.0,40.0,jalan,NN,O,O,,,
6966,6966.0,40.0,Hingga,NN,O,O,,,
6967,6967.0,40.0,Kamis,NNP,B-ARG,Time-Arg,,,Argument_Candidate
6968,6968.0,40.0,siang,NN,O,O,,,
6969,6969.0,40.0,",",",",O,O,,,
6970,6970.0,40.0,air,NN,O,O,,,
6971,6971.0,40.0,belum,NEG,O,O,,,
6972,6972.0,40.0,menunjukkan,VBT,O,O,,,
6973,6973.0,40.0,tanda,NN,O,O,,,
6974,6974.0,40.0,-,-,O,O,,,
6975,6975.0,40.0,tanda,NN,O,O,,,
6976,6976.0,40.0,surut,JJ,O,O,,,
6977,6977.0,40.0,yang,SC,O,O,,,
6978,6978.0,40.0,terlalu,RB,O,O,,,
6979,6979.0,40.0,berarti,VB,O,O,,,
6980,6980.0,40.0,Hanya,RB,O,O,,,
6981,6981.0,40.0,beberapa,CD,O,O,,,
6982,6982.0,40.0,sentimeter,NN,O,O,,,
6983,6983.0,40.0,saja,RB,O,O,,,
6984,6984.0,40.0,turunnya,NN,O,O,,,
6985,6985.0,40.0,Sebagian,CDI,O,O,,,
6986,6986.0,40.0,warga,NN,O,O,,,
6987,6987.0,40.0,yang,SC,O,O,,,
6988,6988.0,40.0,bermukim,VBI,O,O,,,
6989,6989.0,40.0,di,IN,O,O,,,
6990,6990.0,40.0,kawasan,NN,O,O,,,
6991,6991.0,40.0,Kampung,NNP,B-LOC,Place-Arg,"(1.073961568168511, 104.19850684372365)",4.0,Argument_Candidate
6992,6992.0,40.0,Lalang,NNP,I-LOC,Place-Arg,,,Argument_Candidate
6993,6993.0,40.0,memutuskan,VBI,O,O,,,
6994,6994.0,40.0,untuk,IN,O,O,,,
6995,6995.0,40.0,mengungsi,VBI,B-EVE,EVACUATE-EVENT,,,Trigger_Candidate
6996,6996.0,40.0,karena,IN,O,O,,,
6997,6997.0,40.0,rumahnya,NN,O,O,,,
6998,6998.0,40.0,terendam,VB,O,O,,,
6999,6999.0,40.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
7000,7000.0,40.0,yang,SC,O,O,,,
7001,7001.0,40.0,cukup,JJ,O,O,,,
7002,7002.0,40.0,parah,JJ,O,O,,,
7003,7003.0,40.0,"""","""",O,O,,,
7004,7004.0,40.0,Sekarang,DT,O,O,,,
7005,7005.0,40.0,masih,MD,O,O,,,
7006,7006.0,40.0,badan,NN,O,O,,,
7007,7007.0,40.0,dulu,RB,O,O,,,
7008,7008.0,40.0,yang,SC,O,O,,,
7009,7009.0,40.0,diselamatkan,VBT,O,O,,,
7010,7010.0,40.0,Nanti,NN,O,O,,,
7011,7011.0,40.0,kalau,SC,O,O,,,
7012,7012.0,40.0,sudah,MD,O,O,,,
7013,7013.0,40.0,agak,RB,O,O,,,
7014,7014.0,40.0,surut,JJ,O,O,,,
7015,7015.0,40.0,",",",",O,O,,,
7016,7016.0,40.0,baru,JJ,O,O,,,
7017,7017.0,40.0,ambil,NN,O,O,,,
7018,7018.0,40.0,barang,NN,O,O,,,
7019,7019.0,40.0,-,-,O,O,,,
7020,7020.0,40.0,barang,NN,O,O,,,
7021,7021.0,40.0,yang,SC,O,O,,,
7022,7022.0,40.0,bisa,NN,O,O,,,
7023,7023.0,40.0,diselamatkan,VB,O,O,,,
7024,7024.0,40.0,",",",",O,O,,,
7025,7025.0,40.0,"""","""",O,O,,,
7026,7026.0,40.0,kata,VB,O,O,,,
7027,7027.0,40.0,Junaidi,NN,O,O,,,
7028,7028.0,40.0,salah,JJ,O,O,,,
7029,7029.0,40.0,seorang,NN,O,O,,,
7030,7030.0,40.0,warga,NN,O,O,,,
7031,7031.0,40.0,Kampung,NNP,B-LOC,Place-Arg,"(1.073961568168511, 104.19850684372365)",4.0,Argument_Candidate
7032,7032.0,40.0,Lalang,NNP,I-LOC,Place-Arg,,,Argument_Candidate
7033,7033.0,40.0,yang,SC,O,O,,,
7034,7034.0,40.0,rumahnya,NN,O,O,,,
7035,7035.0,40.0,terendam,VB,O,O,,,
7036,7036.0,40.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
7037,7037.0,40.0,hingga,IN,O,O,,,
7038,7038.0,40.0,satu,CDP,B-ARG,Height-Arg,,,Argument_Candidate
7039,7039.0,40.0,meter,NN,I-ARG,Height-Arg,,,Argument_Candidate
7040,7040.0,40.0,lebih,RB,I-ARG,Height-Arg,,,Argument_Candidate
7041,7041.0,41.0,Puncak,NN,O,O,,,
7042,7042.0,41.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
7043,7043.0,41.0,Australia,NNP,B-PLOC,Place-Arg,"(-31.667307305686077, 138.4606196920466)",0.0,Argument_Candidate
7044,7044.0,41.0,beberapa,CDI,O,O,,,
7045,7045.0,41.0,jam,NN,O,O,,,
7046,7046.0,41.0,lagi,RB,O,O,,,
7047,7047.0,41.0,-,-,O,O,,,
7048,7048.0,41.0,-,NNP,O,O,,,
7049,7049.0,41.0,Indonesia,NNP,B-PLOC,Published-Arg,"(-3.364424190355106, 111.68905197529755)",0.0,Argument_Candidate
7050,7050.0,41.0,-,-,O,O,,,
7051,7051.0,41.0,BBC,NNP,O,O,,,
7052,7052.0,41.0,-,-,O,O,,,
7053,7053.0,41.0,Kota,NNP,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2.0,Argument_Candidate
7054,7054.0,41.0,Rockhampton,NNP,I-PLOC,Place-Arg,,,Argument_Candidate
7055,7055.0,41.0,hampir,RB,O,O,,,
7056,7056.0,41.0,terputus,VBI,O,O,,,
7057,7057.0,41.0,dari,IN,O,O,,,
7058,7058.0,41.0,daerah,NN,O,O,,,
7059,7059.0,41.0,sekitar,RB,O,O,,,
7060,7060.0,41.0,karena,IN,O,O,,,
7061,7061.0,41.0,banjir,NN,O,O,,,
7062,7062.0,41.0,Warga,NN,O,O,,,
7063,7063.0,41.0,Rockhampton,NNP,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2.0,Argument_Candidate
7064,7064.0,41.0,",",",",O,O,,,
7065,7065.0,41.0,Australia,NNP,B-PLOC,Place-Arg,"(-31.667307305686077, 138.4606196920466)",0.0,Argument_Candidate
7066,7066.0,41.0,bersiap,VBI,O,O,,,
7067,7067.0,41.0,menghadapi,VBT,O,O,,,
7068,7068.0,41.0,puncak,NN,O,O,,,
7069,7069.0,41.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
7070,7070.0,41.0,yang,SC,O,O,,,
7071,7071.0,41.0,akan,MD,O,O,,,
7072,7072.0,41.0,terjadi,VB,O,O,,,
7073,7073.0,41.0,dalam,IN,O,O,,,
7074,7074.0,41.0,beberapa,CDI,O,O,,,
7075,7075.0,41.0,jam,NN,O,O,,,
7076,7076.0,41.0,ini,PR,O,O,,,
7077,7077.0,41.0,Wartawan,NNP,O,O,,,
7078,7078.0,41.0,BBC,NNP,O,O,,,
7079,7079.0,41.0,Nick,NNP,O,O,,,
7080,7080.0,41.0,Bryant,VB,O,O,,,
7081,7081.0,41.0,melaporkan,IN,O,O,,,
7082,7082.0,41.0,dari,NNP,O,O,,,
7083,7083.0,41.0,Queensland,SC,B-PLOC,Place-Arg,"(-21.6329000226561, 146.41107782833421)",1.0,Argument_Candidate
7084,7084.0,41.0,bahwa,NN,O,O,,,
7085,7085.0,41.0,jalan,JJ,O,O,,,
7086,7086.0,41.0,utama,VBT,O,O,,,
7087,7087.0,41.0,menuju,NNP,O,O,,,
7088,7088.0,41.0,Rockhampton,IN,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2.0,Argument_Candidate
7089,7089.0,41.0,seperti,IN,O,O,,,
7090,7090.0,41.0,sungai,CC,O,O,,,
7091,7091.0,41.0,dan,CD,O,O,,,
7092,7092.0,41.0,banyak,NN,O,O,,,
7093,7093.0,41.0,rumah,IN,O,O,,,
7094,7094.0,41.0,di,NN,O,O,,,
7095,7095.0,41.0,pinggiran,NN,O,O,,,
7096,7096.0,41.0,kota,MD,O,O,,,
7097,7097.0,41.0,sudah,VB,O,O,,,
