,doc_id,word,pos_tag,event,argument,coordinate,admin_level
8174,46,"6,8",CD,B-ARG,Strength-Arg,,
8175,46,skala,NN,I-ARG,Strength-Arg,,
8176,46,richter,NNP,I-ARG,Strength-Arg,,
8177,46,yang,SC,O,O,,
8178,46,mendera,VBT,O,O,,
8179,46,Bali,NNP,B-LOC,Place-Arg,"(-8.413866471357258, 115.19122042864737)",1
8180,46,membuat,VBT,O,O,,
8181,46,warga,NN,O,O,,
8182,46,kalang,NN,O,O,,
8183,46,kabut,NN,O,O,,
8184,46,Begitu,PR,O,O,,
8185,46,pun,RP,O,O,,
8186,46,dengan,IN,O,O,,
8187,46,warga,NN,O,O,,
8188,46,yang,SC,O,O,,
8189,46,sedang,MD,O,O,,
8190,46,beraktivitas,VB,O,O,,
8191,46,di,IN,O,O,,
8192,46,RSUD,NNP,B-ORG,Hospital-Arg,,
8193,46,Sanglah,NNP,I-ORG,Hospital-Arg,,
8194,46,",",",",O,O,,
8195,46,Denpasar,NNP,B-LOC,Place-Arg,"(-8.66033366379193, 115.22062070255839)",2
8196,46,Mereka,PRP,O,O,,
8197,46,berlarian,VBI,O,O,,
8198,46,menyelamatkan,VBT,O,O,,
8199,46,diri,NN,O,O,,
8200,46,Hal,NN,O,O,,
8201,46,itu,PR,O,O,,
8202,46,disampaikan,VB,O,O,,
8203,46,petugas,NN,O,O,,
8204,46,informasi,NN,O,O,,
8205,46,",",",",O,O,,
8206,46,Santi,NNP,O,O,,
8207,46,saat,SC,O,O,,
8208,46,berbincang,VBI,O,O,,
8209,46,dengan,IN,O,O,,
8210,46,detikcom,NNP,B-ORG,Reporter-Arg,,
8211,46,",",",",O,O,,
8212,46,Kamis,NNP,B-ARG,Time-Arg,,
8213,46,(,OP,O,O,,
8214,46,13/10/2011,DD,B-ARG,Time-Arg,,
8215,46,),CP,O,O,,
8216,46,Pengunjung,NNP,O,O,,
8217,46,dan,CC,O,O,,
8218,46,petugas,NN,O,O,,
8219,46,rumah,O,O,,,
8220,46,sakit,NN,O,O,,
8221,46,yang,SC,O,O,,
8222,46,sedang,RB,O,O,,
8223,46,berada,VBI,O,O,,
8224,46,di,IN,O,O,,
8225,46,lobi,NN,O,O,,
8226,46,langsung,RB,O,O,,
8227,46,berhamburan,VBI,O,O,,
8228,46,ke,IN,O,O,,
8229,46,luar,RB,O,O,,
8230,46,"""","""",O,O,,
8231,46,Tadi,NN,O,O,,
8232,46,gempanya,NN,O,O,,
8233,46,kencang,JJ,O,O,,
8234,46,sekali,RB,O,O,,
8235,46,",",",",O,O,,
8236,46,sebentar,JJ,O,O,,
8237,46,tapi,CC,O,O,,
8238,46,terasa,VBT,O,O,,
8239,46,kencang,JJ,O,O,,
8240,46,sekali,RB,O,O,,
8241,46,",",",",O,O,,
8242,46,"""","""",O,O,,
8243,46,kata,VB,O,O,,
8244,46,Santi,NNP,O,O,,
8245,46,Beruntung,NNP,O,O,,
8246,46,",",",",O,O,,
8247,46,guncangan,NN,B-EVE,QUAKE-EVENT,,
8248,46,tidak,NEG,O,O,,
8249,46,terlalu,RB,O,O,,
8250,46,lama,JJ,O,O,,
8251,46,",",",",O,O,,
8252,46,aktivitas,NN,O,O,,
8253,46,rumah,O,O,,,
8254,46,sakit,NN,O,O,,
8255,46,kembali,RB,O,O,,
8256,46,normal,JJ,O,O,,
8257,46,"""","""",O,O,,
8258,46,Sekarang,JJ,O,O,,
8259,46,sudah,MD,O,O,,
8260,46,normal,JJ,O,O,,
8261,46,lagi,RB,O,O,,
8262,46,",",",",O,O,,
8263,46,tapi,CC,O,O,,
8264,46,beberapa,CDI,O,O,,
8265,46,bangunan,NN,O,O,,
8266,46,retak,JJ,O,O,,
8267,46,-,-,O,O,,
8268,46,retak,JJ,O,O,,
8269,46,dan,CC,O,O,,
8270,46,banyak,JJ,O,O,,
8271,46,juga,RB,O,O,,
8272,46,korban,NN,O,O,,
8273,46,yang,SC,O,O,,
8274,46,datang,NN,O,O,,
8275,46,",",",",O,O,,
8276,46,"""","""",O,O,,
8277,46,kata,VB,O,O,,
8278,46,Santi,NN,O,O,,
8279,46,Gempa,NNP,B-EVE,QUAKE-EVENT,,
8280,46,besar,JJ,O,O,,
8281,46,mengguncang,VBT,B-EVE,QUAKE-EVENT,,
8282,46,Pulau,NN,O,O,,
8283,46,Dewata,NNP,O,O,,
8284,46,",",",",O,O,,
8285,46,Bali,NNP,B-LOC,Place-Arg,"(-8.413866471357258, 115.19122042864737)",1
8286,46,",",",",O,O,,
8287,46,sekitar,CDI,O,O,,
8288,46,pukul,NN,B-ARG,Time-Arg,,
8289,46,11.20,JJ,I-ARG,Time-Arg,,
8290,46,WITA,NNP,I-ARG,Time-Arg,,
8291,46,Goyangan,NNP,O,O,,
8292,46,gempa,NN,B-EVE,QUAKE-EVENT,,
8293,46,terasa,VBI,O,O,,
8294,46,cukup,RB,O,O,,
8295,46,kuat,JJ,O,O,,
8296,46,",",",",O,O,,
8297,46,antara,IN,O,O,,
8298,46,30,CDP,B-ARG,Duration-Arg,,
8299,46,detik,NN,I-ARG,Duration-Arg,,
8300,46,hingga,IN,O,O,,
8301,46,satu,CDP,B-ARG,Duration-Arg,,
8302,46,menit,NN,I-ARG,Duration-Arg,,
8303,46,Sejumlah,CDI,O,O,,
8304,46,siswa,NN,O,O,,
8305,46,SMA,NNP,B-ORG,O,,
8306,46,dilarikan,VBT,O,O,,
8307,46,ke,IN,O,O,,
8308,46,RSUD,NNP,B-ORG,Hospital-Arg,,
8309,46,Sanglah,NNP,I-ORG,Hospital-Arg,,
8310,46,akibat,IN,O,O,,
8311,46,luka,NN,O,O,,
8312,46,-,-,O,O,,
8313,46,luka,NN,O,O,,
8314,47,Aceh,NNP,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
8315,47,Digoyang,NNP,O,O,,
8316,47,Gempa,NNP,B-EVE,QUAKE-EVENT,,
8317,47,"5,1",CD,B-ARG,Strength-Arg,,
8318,47,SR,NNP,I-ARG,Strength-Arg,,
8319,47,",",",",O,O,,
8320,47,Tak,NEG,O,O,,
8321,47,Berpotensi,VB,O,O,,
8322,47,Tsunami,NN,O,O,,
8323,47,-,-,O,O,,
8324,47,-,NNP,O,O,,
8325,47,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
8326,47,-,-,O,O,,
8327,47,Gempa,NNP,B-EVE,QUAKE-EVENT,,
8328,47,melanda,VB,O,O,,
8329,47,kawasan,NN,O,O,,
8330,47,Sinabang,NNP,B-LOC,Place-Arg,"(2.4770851633709667, 96.381173903281)",4
8331,47,",",",",O,O,,
8332,47,Nangroe,NNP,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
8333,47,Aceh,NNP,I-PLOC,Place-Arg,,
8334,47,Darussalam,NNP,I-PLOC,Place-Arg,,
8335,47,(,OP,O,O,,
8336,47,NAD,NNP,O,O,,
8337,47,),CP,O,O,,
8338,47,pada,IN,O,O,,
8339,47,pukul,NN,B-ARG,Time-Arg,,
8340,47,01.09,CD,I-ARG,Time-Arg,,
8341,47,WIB,NNP,I-ARG,Time-Arg,,
8342,47,",",",",O,O,,
8343,47,dini,JJ,O,O,,
8344,47,hari,NN,O,O,,
8345,47,Gempa,NNP,B-EVE,QUAKE-EVENT,,
8346,47,berkekuatan,VBI,B-ARG,Strength-Arg,,
8347,47,5.1,CDP,I-ARG,Strength-Arg,,
8348,47,Skala,NN,I-ARG,Strength-Arg,,
8349,47,Ritcher,NNP,I-ARG,Strength-Arg,,
8350,47,(,OP,O,O,,
8351,47,SR,NNP,O,O,,
8352,47,),CP,O,O,,
8353,47,tersebut,PR,O,O,,
8354,47,tidak,NEG,O,O,,
8355,47,menimbulkan,VBT,O,O,,
8356,47,potensi,NN,O,O,,
8357,47,tsunami,NN,O,O,,
8358,47,Seperti,IN,O,O,,
8359,47,yang,SC,O,O,,
8360,47,dilansir,VBT,O,O,,
8361,47,situs,NN,O,O,,
8362,47,BMKG,NNP,B-ORG,OfficerOfficial-Arg,,
8363,47,",",",",O,O,,
8364,47,Senin,NNP,B-ARG,Time-Arg,,
8365,47,(,OP,O,O,,
8366,47,5/12/2011,DD,B-ARG,Time-Arg,,
8367,47,),CP,O,O,,
8368,47,",",",",O,O,,
8369,47,gempa,NN,O,O,,
8370,47,tersebut,PR,O,O,,
8371,47,terjadi,VB,O,O,,
8372,47,di,IN,O,O,,
8373,47,kedalaman,NN,B-ARG,Depth-Arg,,
8374,47,10,CD,I-ARG,Depth-Arg,,
8375,47,kilometer,NND,I-ARG,Depth-Arg,,
8376,47,Lokasi,NN,O,O,,
8377,47,gempa,NN,B-EVE,QUAKE-EVENT,,
8378,47,berada,VBI,O,O,,
8379,47,pada,IN,O,O,,
8380,47,1.48,CD,B-ARG,Central-Arg,,
8381,47,LU,NNP,I-ARG,Central-Arg,,
8382,47,-,-,O,O,,
8383,47,95.26,CD,B-ARG,Central-Arg,,
8384,47,BT,NNP,I-ARG,Central-Arg,,
8385,47,Gempa,NN,B-EVE,QUAKE-EVENT,,
8386,47,tersebut,DT,O,O,,
8387,47,terletak,VBI,O,O,,
8388,47,di,IN,O,O,,
8389,47,165,CD,B-ARG,Central-Arg,,
8390,47,kilometer,NND,I-ARG,Central-Arg,,
8391,47,barat,NN,I-ARG,Central-Arg,,
8392,47,daya,NN,I-ARG,Central-Arg,,
8393,47,Sinabang,NNP,B-LOC,Place-Arg,"(2.4770851633709667, 96.381173903281)",4
8394,47,",",",",O,O,,
8395,47,provinsi,NN,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
8396,47,NAD,NNP,I-PLOC,Place-Arg,,
8397,47,Gempa,NNP,B-EVE,QUAKE-EVENT,,
8398,47,juga,RB,O,O,,
8399,47,berjarak,VBI,O,O,,
8400,47,dari,IN,O,O,,
8401,47,260,CDP,B-ARG,Central-Arg,,
8402,47,kilometer,NN,I-ARG,Central-Arg,,
8403,47,Barat,NN,I-ARG,Central-Arg,,
8404,47,Laut,NN,I-ARG,Central-Arg,,
8405,47,Gunung,NNP,B-PLOC,Place-Arg,,
8406,47,Sitoli,NNP,I-PLOC,Place-Arg,,
8407,47,Belum,NEG,O,O,,
8408,47,ada,VBI,O,O,,
8409,47,laporan,NN,O,O,,
8410,47,kerusakan,NN,O,O,,
8411,47,akibat,IN,O,O,,
8412,47,gempa,NN,B-EVE,QUAKE-EVENT,,
8413,47,ini,PR,O,O,,
8414,48,Mobil,NN,O,O,,
8415,48,Pengangkut,NN,O,O,,
8416,48,Sayur,PRP,O,O,,
8417,48,Terguling,NN,B-EVE,ACCIDENT-EVENT,,
8418,48,di,IN,O,O,,
8419,48,KM,NN,B-ARG,Point-Arg,,
8420,48,23,CD,I-ARG,Point-Arg,,
8421,48,Tol,NNP,B-ARG,Street-Arg,,
8422,48,Jagorawi,NNP,I-ARG,Street-Arg,,
8423,48,-,NNP,O,O,,
8424,48,-,-,O,O,,
8425,48,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
8426,48,-,-,O,O,,
8427,48,Sebuah,NND,O,O,,
8428,48,mobil,NN,O,O,,
8429,48,bak,NN,O,O,,
8430,48,pengangkut,NN,O,O,,
8431,48,sayur,NN,O,O,,
8432,48,terguling,VBI,B-EVE,ACCIDENT-EVENT,,
8433,48,di,IN,O,O,,
8434,48,KM,NN,B-ARG,Point-Arg,,
8435,48,23,CD,I-ARG,Point-Arg,,
8436,48,ruas,NN,O,O,,
8437,48,tol,NNP,B-ARG,Street-Arg,,
8438,48,Jagorawi,NNP,I-ARG,Street-Arg,,
8439,48,menuju,VB,O,O,,
8440,48,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.197602429787846, 106.83139222722116)",1
8441,48,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8442,48,ini,PR,O,O,,
8443,48,membuat,VB,O,O,,
8444,48,lalu,O,O,,,
8445,48,lintas,VB,O,O,,
8446,48,di,IN,O,O,,
8447,48,sekitar,CDI,O,O,,
8448,48,lokasi,NN,O,O,,
8449,48,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8450,48,terhambat,JJ,O,O,,
8451,48,"""","""",O,O,,
8452,48,Memang,PR,O,O,,
8453,48,ada,VB,O,O,,
8454,48,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8455,48,mobil,NN,B-ARG,Vehicle-Arg,,
8456,48,pick,NN,I-ARG,Vehicle-Arg,,
8457,48,-,-,O,O,,
8458,48,up,NN,B-ARG,Vehicle-Arg,,
8459,48,yang,SC,O,O,,
8460,48,terguling,VBI,B-EVE,ACCIDENT-EVENT,,
8461,48,di,IN,O,O,,
8462,48,ruas,NN,O,O,,
8463,48,tol,NN,O,O,,
8464,48,tersebut,VB,O,O,,
8465,48,",",",",O,O,,
8466,48,"""","""",O,O,,
8467,48,kata,VB,O,O,,
8468,48,Sri,NNP,O,O,,
8469,48,Wahyudi,NNP,O,O,,
8470,48,",",",",O,O,,
8471,48,petugas,NN,B-ORG,OfficerOfficial-Arg,,
8472,48,Jasa,NNP,I-ORG,OfficerOfficial-Arg,,
8473,48,Marga,NN,I-ORG,OfficerOfficial-Arg,,
8474,48,",",",",O,O,,
8475,48,Rabu,NNP,B-ARG,Time-Arg,,
8476,48,(,OP,O,O,,
8477,48,11/1/2012,DD,B-ARG,Time-Arg,,
8478,48,),CP,O,O,,
8479,48,Sri,NNP,O,O,,
8480,48,mengatakan,VB,O,O,,
8481,48,",",",",O,O,,
8482,48,belum,NEG,O,O,,
8483,48,mengetahui,VBI,O,O,,
8484,48,apakah,WP,O,O,,
8485,48,ada,VBI,O,O,,
8486,48,korban,NN,O,O,,
8487,48,dalam,IN,O,O,,
8488,48,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8489,48,tersebut,PR,O,O,,
8490,48,"""","""",O,O,,
8491,48,Kalau,SC,O,O,,
8492,48,laporan,NN,O,O,,
8493,48,korban,NN,O,O,,
8494,48,kita,PRP,O,O,,
8495,48,belum,NEG,O,O,,
8496,48,dapat,MD,O,O,,
8497,48,",",",",O,O,,
8498,48,"""","""",O,O,,
8499,48,katanya,VBT,O,O,,
8500,48,Sebelumnya,NNG,O,O,,
8501,48,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8502,48,juga,RB,O,O,,
8503,48,terjadi,VBI,O,O,,
8504,48,antara,IN,O,O,,
8505,48,truk,NN,B-ARG,Vehicle-Arg,,
8506,48,kontainer,NN,O,O,,
8507,48,dengan,IN,O,O,,
8508,48,Daihatsu,NNP,B-ARG,Vehicle-Arg,,
8509,48,Espass,NNP,I-ARG,Vehicle-Arg,,
8510,48,B,NNP,B-ARG,Plate-Arg,,
8511,48,2468,NNP,I-ARG,Plate-Arg,,
8512,48,IN,FW,I-ARG,Plate-Arg,,
8513,48,di,IN,O,O,,
8514,48,kilometer,NND,B-ARG,Point-Arg,,
8515,48,15,CD,I-ARG,Point-Arg,,
8516,48,Tol,NNP,B-ARG,Street-Arg,,
8517,48,Bekasi,NNP,B-PLOC,Place-Arg,,
8518,48,Timur,NNP,I-PLOC,Place-Arg,,
8519,48,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8520,48,ini,PR,O,O,,
8521,48,sempat,MD,O,O,,
8522,48,membuat,VB,O,O,,
8523,48,lalu,O,O,,,
8524,48,lintas,VB,O,O,,
8525,48,di,IN,O,O,,
8526,48,lokasi,NN,O,O,,
8527,48,itu,PR,O,O,,
8528,48,tersendat,VBI,O,O,,
8529,49,Braakk,NNP,O,O,,
8530,49,!,.,O,O,,
8531,49,Mobil,NN,B-ARG,Vehicle-Arg,,
8532,49,SUV,NN,I-ARG,Vehicle-Arg,,
8533,49,Tabrak,NN,B-EVE,ACCIDENT-EVENT,,
8534,49,Pintu,NN,O,O,,
8535,49,Hotel,NN,O,O,,
8536,49,di,IN,O,O,,
8537,49,Singapura,NNP,B-PLOC,Place-Arg,"(1.3587022130057769, 103.84297463137905)",0
8538,49,-,-,O,O,,
8539,49,-,NNP,O,O,,
8540,49,Singapura,NNP,B-PLOC,Published-Arg,"(1.3587022130057769, 103.84297463137905)",0
8541,49,-,NNP,O,O,,
8542,49,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8543,49,lalu,JJ,I-EVE,ACCIDENT-EVENT,,
8544,49,lintas,JJ,I-EVE,ACCIDENT-EVENT,,
8545,49,karena,IN,O,O,,
8546,49,pengemudi,NN,O,O,,
8547,49,lalai,JJ,O,O,,
8548,49,juga,RB,O,O,,
8549,49,terjadi,VBI,O,O,,
8550,49,di,IN,O,O,,
8551,49,Singapura,NNP,B-PLOC,Place-Arg,"(1.3587022130057769, 103.84297463137905)",0
8552,49,Sebuah,NN,O,O,,
8553,49,mobil,NN,B-ARG,Vehicle-Arg,,
8554,49,SUV,NNP,I-ARG,Vehicle-Arg,,
8555,49,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
8556,49,pintu,NN,O,O,,
8557,49,kaca,NN,O,O,,
8558,49,Fragrance,NNP,B-ARG,Facility-Arg,,
8559,49,Hotel,NN,I-ARG,Facility-Arg,,
8560,49,-,-,O,O,,
8561,49,Oasis,NNP,O,O,,
8562,49,dinihari,VB,O,O,,
8563,49,tadi,NN,O,O,,
8564,49,Untungnya,NNP,O,O,,
8565,49,",",",",O,O,,
8566,49,tak,NEG,B-ARG,DeathVictim-Arg,,
8567,49,ada,VBI,I-ARG,DeathVictim-Arg,,
8568,49,korban,NN,I-ARG,DeathVictim-Arg,,
8569,49,jiwa,NN,I-ARG,DeathVictim-Arg,,
8570,49,Diberitakan,VB,O,O,,
8571,49,Straits,FW,O,O,,
8572,49,Times,FW,O,O,,
8573,49,",",",",O,O,,
8574,49,Rabu,NNP,B-ARG,Time-Arg,,
8575,49,(,OP,O,O,,
8576,49,25/1/2012,DD,B-ARG,Time-Arg,,
8577,49,),CP,O,O,,
8578,49,",",",",O,O,,
8579,49,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
8580,49,ini,DT,O,O,,
8581,49,terjadi,VBI,O,O,,
8582,49,sekitar,CDI,O,O,,
8583,49,pukul,NN,B-ARG,Time-Arg,,
8584,49,1.25,CD,I-ARG,Time-Arg,,
8585,49,dinihari,NN,I-ARG,Time-Arg,,
8586,49,waktu,NN,O,O,,
8587,49,Singapura,NNP,B-PLOC,Place-Arg,"(1.3587022130057769, 103.84297463137905)",0
8588,49,Mobil,NN,O,O,,
8589,49,tersebut,DT,O,O,,
8590,49,meluncur,VBI,O,O,,
8591,49,dari,IN,O,O,,
8592,49,arah,NN,O,O,,
8593,49,jalan,NN,B-ARG,Street-Arg,,
8594,49,Balestier,NNP,I-ARG,Street-Arg,,
8595,49,ke,IN,O,O,,
8596,49,jalan,NN,B-ARG,Street-Arg,,
8597,49,Lavender,NNP,I-ARG,Street-Arg,,
8598,49,Sebelum,NNP,O,O,,
8599,49,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
8600,49,pintu,NN,O,O,,
8601,49,hotel,NN,O,O,,
8602,49,",",",",O,O,,
8603,49,mobil,NN,O,O,,
8604,49,itu,PR,O,O,,
8605,49,sempat,MD,O,O,,
8606,49,menghantam,VBT,B-EVE,ACCIDENT-EVENT,,
8607,49,pembatas,NN,O,O,,
8608,49,jalan,NN,O,O,,
8609,49,dan,CC,O,O,,
8610,49,menghancurkan,VBT,O,O,,
8611,49,lampu,NN,O,O,,
8612,49,jalan,NN,O,O,,
8613,49,Demikian,PR,O,O,,
8614,49,dilaporkan,VB,O,O,,
8615,49,juru,NN,O,O,,
8616,49,bicara,NN,O,O,,
8617,49,kepolisian,NN,O,O,,
8618,49,setempat,VB,O,O,,
8619,49,Sang,NN,O,O,,
8620,49,pengemudi,NN,O,O,,
8621,49,adalah,VB,O,O,,
8622,49,pria,NN,O,O,,
8623,49,berusia,VBI,O,O,,
8624,49,40,CDP,O,O,,
8625,49,tahun,NN,O,O,,
8626,49,Belum,NEG,O,O,,
8627,49,bisa,MD,O,O,,
8628,49,dipastikan,VBT,O,O,,
8629,49,apakah,WP,O,O,,
8630,49,dia,PRP,O,O,,
8631,49,dalam,IN,O,O,,
8632,49,pengaruh,NN,O,O,,
8633,49,minuman,NN,O,O,,
8634,49,keras,JJ,O,O,,
8635,49,atau,CC,O,O,,
8636,49,narkoba,NN,O,O,,
8637,49,saat,SC,O,O,,
8638,49,mengendarai,VBT,O,O,,
8639,49,mobilnya,NNG,O,O,,
8640,49,Polisi,NN,B-ORG,OfficerOfficial-Arg,,
8641,49,sedang,RB,O,O,,
8642,49,mengusut,VBT,O,O,,
8643,49,kasus,NN,O,O,,
8644,49,ini,PR,O,O,,
8645,50,3,CDP,B-ARG,DeathVictim-Arg,,
8646,50,Kakak,NN,I-ARG,DeathVictim-Arg,,
8647,50,Beradik,NN,I-ARG,DeathVictim-Arg,,
8648,50,Tewas,JJ,I-ARG,DeathVictim-Arg,,
8649,50,dalam,IN,O,O,,
8650,50,Kebakaran,NN,B-EVE,FIRE-EVENT,,
8651,50,di,IN,O,O,,
8652,50,Muara,NNP,B-LOC,Place-Arg,"(-6.10944, 106.78472)",5
8653,50,Karang,NNP,I-LOC,Place-Arg,,
8654,50,karena,SC,O,O,,
8655,50,Terkunci,NN,O,O,,
8656,50,-,-,O,O,,
8657,50,-,NNP,O,O,,
8658,50,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
8659,50,-,-,O,O,,
8660,50,Tiga,CDP,B-ARG,DeathVictim-Arg,,
8661,50,orang,NN,I-ARG,DeathVictim-Arg,,
8662,50,kakak,NN,I-ARG,DeathVictim-Arg,,
8663,50,beradik,VBI,I-ARG,DeathVictim-Arg,,
8664,50,meninggal,VBI,I-ARG,DeathVictim-Arg,,
8665,50,dalam,IN,O,O,,
8666,50,kebakaran,NN,B-EVE,FIRE-EVENT,,
8667,50,ruko,NN,O,O,,
8668,50,di,IN,O,O,,
8669,50,Muara,NNP,B-LOC,Place-Arg,"(-6.10944, 106.78472)",5
8670,50,Karang,NNP,I-PLOC,Place-Arg,,
8671,50,",",",",O,O,,
8672,50,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.129326880827858, 106.87771333971368)",2
8673,50,Utara,NNP,I-PLOC,Place-Arg,,
8674,50,Kebakaran,NN,B-EVE,FIRE-EVENT,,
8675,50,ini,PR,O,O,,
8676,50,diduga,VB,O,O,,
8677,50,barasal,NN,O,O,,
8678,50,dari,IN,O,O,,
8679,50,korsleting,NN,O,O,,
8680,50,listrik,NN,O,O,,
8681,50,Ruko,NN,O,O,,
8682,50,ini,PR,O,O,,
8683,50,juga,RB,O,O,,
8684,50,terkunci,VBT,O,O,,
8685,50,saat,NN,O,O,,
8686,50,petugas,NN,B-ORG,OfficerOfficial-Arg,,
8687,50,pemadam,NN,I-ORG,OfficerOfficial-Arg,,
8688,50,datang,VBI,O,O,,
8689,50,"""","""",O,O,,
8690,50,Ruko,NN,O,O,,
8691,50,itu,DT,O,O,,
8692,50,jualan,NN,O,O,,
8693,50,sembako,NN,O,O,,
8694,50,",",",",O,O,,
8695,50,saat,SC,O,O,,
8696,50,kita,PRP,O,O,,
8697,50,sampai,VBT,O,O,,
8698,50,ke,IN,O,O,,
8699,50,lokasi,NN,O,O,,
8700,50,keadaannya,NN,O,O,,
8701,50,terkunci,VB,O,O,,
8702,50,",",",",O,O,,
8703,50,"""","""",O,O,,
8704,50,kata,VB,O,O,,
8705,50,Kasi,NNP,O,O,,
8706,50,Ops,NNP,O,O,,
8707,50,Damkar,NNP,O,O,,
8708,50,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.129326880827858, 106.87771333971368)",2
8709,50,Utara,NNP,I-PLOC,Place-Arg,,
8710,50,Nurdin,NNP,O,O,,
8711,50,Silalahi,NNP,O,O,,
8712,50,kepada,IN,O,O,,
8713,50,detikcom,NNP,B-ORG,Reporter-Arg,,
8714,50,",",",",O,O,,
8715,50,Rabu,NNP,B-ARG,Time-Arg,,
8716,50,(,OP,O,O,,
8717,50,16/5/2012,DD,B-ARG,Time-Arg,,
8718,50,),CP,O,O,,
8719,50,Nurdin,NNP,O,O,,
8720,50,mengatakan,VB,O,O,,
8721,50,",",",",O,O,,
8722,50,saat,NN,O,O,,
8723,50,itu,PR,O,O,,
8724,50,Neli,NNP,O,O,,
8725,50,Seno,NNP,O,O,,
8726,50,(,OP,O,O,,
8727,50,12),CDP,O,O,,
8728,50,",",",",O,O,,
8729,50,Melani,NNP,O,O,,
8730,50,Seno,NNP,O,O,,
8731,50,(,OP,O,O,,
8732,50,11),CDP,O,O,,
8733,50,",",",",O,O,,
8734,50,dan,CC,O,O,,
8735,50,Ephan,NNP,O,O,,
8736,50,Seno,NNP,O,O,,
8737,50,(,OP,O,O,,
8738,50,7,CDP,O,O,,
8739,50,),CP,O,O,,
8740,50,baru,MD,O,O,,
8741,50,saja,RB,O,O,,
8742,50,kembali,RB,O,O,,
8743,50,dari,IN,O,O,,
8744,50,makan,VBT,O,O,,
8745,50,malam,NN,O,O,,
8746,50,bersama,IN,O,O,,
8747,50,orangtuanya,NN,O,O,,
8748,50,Saat,NN,O,O,,
8749,50,tiba,VBI,O,O,,
8750,50,di,IN,O,O,,
8751,50,ruko,NN,O,O,,
8752,50,tersebut,PR,O,O,,
8753,50,sedang,RB,O,O,,
8754,50,mati,VBI,O,O,,
8755,50,lampu,NN,O,O,,
8756,50,"""","""",O,O,,
8757,50,Mereka,PRP,O,O,,
8758,50,kemudian,RB,O,O,,
8759,50,diminta,VBT,O,O,,
8760,50,naik,VBI,O,O,,
8761,50,ke,IN,O,O,,
8762,50,atas,NN,O,O,,
8763,50,dan,CC,O,O,,
8764,50,orangtuanya,NN,O,O,,
8765,50,keluar,VB,O,O,,
8766,50,beli,VB,O,O,,
8767,50,lilin,NN,O,O,,
8768,50,",",",",O,O,,
8769,50,"""","""",O,O,,
8770,50,katanya,VBT,O,O,,
8771,50,Tak,NEG,O,O,,
8772,50,berapa,VBI,O,O,,
8773,50,lama,JJ,O,O,,
8774,50,lampu,NN,O,O,,
8775,50,menyala,VBI,O,O,,
8776,50,",",",",O,O,,
8777,50,terjadi,VB,O,O,,
8778,50,korsleting,NN,O,O,,
8779,50,listrik,NN,O,O,,
8780,50,",",",",O,O,,
8781,50,sehingga,SC,O,O,,
8782,50,menimbulkan,VBT,O,O,,
8783,50,kebakaran,NN,B-EVE,FIRE-EVENT,,
8784,50,Api,NN,B-EVE,FIRE-EVENT,,
8785,50,merambat,VBT,O,O,,
8786,50,dengan,IN,O,O,,
8787,50,cepat,JJ,O,O,,
8788,50,di,IN,O,O,,
8789,50,ruko,NN,O,O,,
8790,50,itu,PR,O,O,,
8791,50,Ketiga,CDO,O,O,,
8792,50,kakak,NN,O,O,,
8793,50,beradik,VBI,O,O,,
8794,50,ini,DT,O,O,,
8795,50,kemudian,RB,O,O,,
8796,50,mencoba,VBT,O,O,,
8797,50,keluar,VBI,O,O,,
8798,50,dari,IN,O,O,,
8799,50,ruko,NN,O,O,,
8800,50,tersebut,PR,O,O,,
8801,50,tapi,CC,O,O,,
8802,50,tidak,NEG,O,O,,
8803,50,bisa,MD,O,O,,
8804,50,"""","""",O,O,,
8805,50,Kita,PRP,O,O,,
8806,50,tidak,NEG,O,O,,
8807,50,tahu,VBI,O,O,,
8808,50,pasti,JJ,O,O,,
8809,50,apa,WP,O,O,,
8810,50,rukonya,NN,O,O,,
8811,50,dikunci,VBT,O,O,,
8812,50,dari,IN,O,O,,
8813,50,luar,JJ,O,O,,
8814,50,atau,CC,O,O,,
8815,50,dalam,IN,O,O,,
8816,50,",",",",O,O,,
8817,50,tapi,CC,O,O,,
