doc_id,word,pos_tag,event,argument,coordinate,admin_level
41,bersiap,VBI,O,O,,
41,menghadapi,VBT,O,O,,
41,puncak,NN,O,O,,
41,banjir,NN,B-EVE,FLOOD-EVENT,,
41,yang,SC,O,O,,
41,akan,MD,O,O,,
41,terjadi,VB,O,O,,
41,dalam,IN,O,O,,
41,beberapa,CDI,O,O,,
41,jam,NN,O,O,,
41,ini,PR,O,O,,
41,Wartawan,NNP,O,O,,
41,BBC,NNP,O,O,,
41,Nick,NNP,O,O,,
41,Bryant,VB,O,O,,
41,melaporkan,IN,O,O,,
41,dari,NNP,O,O,,
41,Queensland,SC,B-PLOC,Place-Arg,"(-21.6329000226561, 146.41107782833421)",1
41,bahwa,NN,O,O,,
41,jalan,JJ,O,O,,
41,utama,VBT,O,O,,
41,menuju,NNP,O,O,,
41,Rockhampton,IN,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2
41,seperti,IN,O,O,,
41,sungai,CC,O,O,,
41,dan,CD,O,O,,
41,banyak,NN,O,O,,
41,rumah,IN,O,O,,
41,di,NN,O,O,,
41,pinggiran,NN,O,O,,
41,kota,MD,O,O,,
41,sudah,VB,O,O,,
41,terendam,NN,B-EVE,FLOOD-EVENT,,
41,Saat,PR,O,O,,
41,ini,RB,O,O,,
41,hanya,CDP,O,O,,
41,satu,NN,O,O,,
41,jalan,IN,O,O,,
41,ke,NN,O,O,,
41,utara,NN,O,O,,
41,kota,SC,O,O,,
41,yang,SC,O,O,,
41,meski,RB,O,O,,
41,hampir,VBI,O,O,,
41,terputus,IN,O,O,,
41,dari,NN,O,O,,
41,daerah,NN,O,O,,
41,sekelilingnya,MD,O,O,,
41,masih,MD,O,O,,
41,bisa,VBT,O,O,,
41,Permukaan,NN,O,O,,
41,air,NN,O,O,,
41,bah,VB,O,O,,
41,diperkirakan,MD,O,O,,
41,akan,VB,O,O,,
41,mencapai,NN,O,O,,
41,puncaknya,IN,O,O,,
41,dalam,CDP,O,O,,
41,dua,CDI,O,O,,
41,belas,IN,O,O,,
41,hingga,CDP,O,O,,
41,delapan,CDI,O,O,,
41,belas,NN,O,O,,
41,jam,VB,O,O,,
41,Jalan,NN,O,O,,
41,tol,SC,O,O,,
41,yang,VBT,O,O,,
41,melewati,NN,O,O,,
41,kota,PR,O,O,,
41,ini,VB,O,O,,
41,tampak,IN,O,O,,
41,seperti,IN,O,O,,
41,sebuah,NN,O,O,,
41,sungai,JJ,O,O,,
41,Menurut,NN,O,O,,
41,wartawan,NNP,O,O,,
41,BBC,",",O,O,,
41,",",SC,O,O,,
41,kalau,RB,O,O,,
41,saja,NEG,O,O,,
41,tidak,VBI,O,O,,
41,ada,NN,O,O,,
41,tanda,JJ,O,O,,
41,lalu,O,O,,,
41,lintas,SC,O,O,,
41,yang,VB,O,O,,
41,terlihat,IN,O,O,,
41,di,IN,O,O,,
41,atas,NN,O,O,,
41,permukaan,NN,O,O,,
41,air,",",O,O,,
41,",",NN,O,O,,
41,jalan,JJ,O,O,,
41,bebas,NN,O,O,,
41,hambatan,PR,O,O,,
41,ini,NEG,O,O,,
41,tidak,MD,O,O,,
41,bisa,VBT,O,O,,
41,dikenali,IN,O,O,,
41,sebagai,JJ,O,O,,
41,salah,CDP,O,O,,
41,satu,NN,O,O,,
41,jalan,VBI,O,O,,
41,terpenting,IN,O,O,,
41,di,NNP,O,O,,
41,Di,NN,O,O,,
41,pinggiran,NN,O,O,,
41,kota,NNP,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2
41,Rockhampton,VBT,I-PLOC,Place-Arg,,
41,terdapat,NN,O,O,,
41,seratus,CDP,B-ARG,O,,
41,lima,CDP,I-ARG,AffectedHouse-House,,
41,puluh,NN,I-ARG,AffectedHouse-House,,
41,rumah,SC,I-ARG,AffectedHouse-House,,
41,yang,MD,O,O,,
41,sudah,VB,O,O,,
41,terendam,NN,B-EVE,FLOOD-EVENT,,
41,air,CC,O,O,,
41,dan,CDI,O,O,,
41,sekitar,CDP,O,O,,
41,empat,CDP,B-ARG,EVACUATE-EVENT,,
41,ratus,NN,I-ARG,EVACUATE-EVENT,,
41,orang,MD,I-ARG,EVACUATE-EVENT,,
41,telah,VBT,O,O,,
41,mengungsikan,NN,O,O,,
41,Di,IN,O,O,,
41,pesisir,NN,O,O,,
41,Rockhampton,NNP,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2
41,adalah,VB,O,O,,
41,kota,NN,O,O,,
41,yang,SC,O,O,,
41,terletak,VBI,O,O,,
41,di,IN,O,O,,
41,pesisir,NN,O,O,,
41,di,IN,O,O,,
41,dekat,JJ,O,O,,
41,sungai,NN,B-ARG,Cause-Arg,,
41,Fitzroy,NNP,I-ARG,Cause-Arg,,
41,Inilah,NN,O,O,,
41,kota,NN,O,O,,
41,terakhir,JJ,O,O,,
41,yang,SC,O,O,,
41,dilalui,VBT,O,O,,
41,air,NN,O,O,,
41,banjir,NN,B-EVE,FLOOD-EVENT,,
41,sebelum,SC,O,O,,
41,air,NN,O,O,,
41,tersebut,PR,O,O,,
41,mengalir,VB,O,O,,
41,ke,IN,O,O,,
41,lautan,NN,O,O,,
41,Namun,NNP,O,O,,
41,Rockhampton,VB,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2
41,diperkirakan,MD,O,O,,
41,akan,VB,O,O,,
41,terendam,IN,B-EVE,FLOOD-EVENT,,
41,selama,CD,O,O,,
41,sepuluh,NN,O,O,,
41,hari,VB,O,O,,
41,Ketika,VBT,O,O,,
41,dilanda,NN,O,O,,
41,banjir,JJ,B-EVE,FLOOD-EVENT,,
41,besar,NN,O,O,,
41,tahun,NN,O,O,,
41,1991,CD,O,O,,
41,",",",",O,O,,
41,Rockhampton,VB,B-LOC,Place-Arg,"(-23.027863075244746, 150.20212428334796)",2
41,berubah,VB,O,O,,
41,menjadi,NN,O,O,,
41,kota,NN,O,O,,
41,pulau,IN,O,O,,
41,selama,CDP,O,O,,
41,dua,NN,B-ARG,Duration-Arg,,
41,minggu,NNP,I-ARG,Duration-Arg,,
41,Sekarang,PR,O,O,,
41,ini,",",O,O,,
41,",",RB,O,O,,
41,hanya,CDP,O,O,,
41,satu,NN,O,O,,
41,jalan,SC,O,O,,
41,yang,MD,O,O,,
41,bisa,VBT,O,O,,
41,Polisi,NN,B-ORG,OfficerOfficial-Arg,,
41,meminta,VB,O,O,,
41,warga,NN,O,O,,
41,menghindari,VBT,O,O,,
41,air,NN,O,O,,
41,banjir,NN,B-EVE,FLOOD-EVENT,,
41,dan,CC,O,O,,
41,bencana,NN,O,O,,
41,ini,PR,O,O,,
41,telah,MD,O,O,,
41,merenggut,VBT,B-ARG,DeathVictim-Arg,,
41,sepuluh,CD,I-ARG,DeathVictim-Arg,,
41,nyawa,NN,I-ARG,DeathVictim-Arg,,
41,orang,NN,O,O,,
41,sejak,IN,O,O,,
41,pertama,OD,O,O,,
41,kali,NND,O,O,,
41,turun,VB,O,O,,
41,hujan,NN,O,O,,
41,November,NNP,O,O,,
41,lalu,VB,O,O,,
41,Banyak,NN,O,O,,
41,ular,VBI,O,O,,
41,berbisa,CC,O,O,,
41,dan,RB,O,O,,
41,bahkan,NN,O,O,,
41,buaya,VB,O,O,,
41,berkeliaran,IN,O,O,,
41,di,NN,O,O,,
41,kawasan,NN,O,O,,
41,Banjir,SC,B-EVE,FLOOD-EVENT,,
41,yang,VB,O,O,,
41,terjadi,IN,O,O,,
41,di,CDI,O,O,,
41,sejumlah,NN,O,O,,
41,lokasi,IN,O,O,,
41,di,NN,O,O,,
41,negara,NN,O,O,,
41,bagian,NNP,O,O,,
41,Queensland,VBT,B-PLOC,Place-Arg,"(-21.6329000226561, 146.41107782833421)",1
41,mengakibatkan,NN,O,O,,
41,jalanan,VBI,O,O,,
41,terputus,CC,O,O,,
41,dan,NN,O,O,,
41,sejumlah,NN,O,O,,
41,bandara,VB,O,O,,
41,ditutup,",",O,O,,
41,",",VBT,O,O,,
41,menghancurkan,NN,O,O,,
41,industri,IN,O,O,,
41,di,NN,O,O,,
41,negara,NN,O,O,,
41,bagian,PR,O,O,,
41,Askses,IN,O,O,,
41,di,RB,O,O,,
41,lebih,IN,O,O,,
41,dari,CDP,O,O,,
41,20,NN,B-ARG,AffectedCities-Arg,,
41,kota,IN,I-ARG,AffectedCities-Arg,,
41,di,NNP,O,O,,
41,Queensland,VBI,B-PLOC,Place-Arg,"(-21.6329000226561, 146.41107782833421)",1
41,terputus,",",O,O,,
41,",",CC,O,O,,
41,dan,CDI,O,O,,
41,sekitar,CDP,O,O,,
41,20.000,CDP,B-ARG,AffectedPeople-Arg,,
41,ribu,NN,I-ARG,AffectedPeople-Arg,,
41,orang,VBT,I-ARG,AffectedPeople-Arg,,
41,terkena,NN,O,AffectedPeople-Arg,,
41,dampak,NN,O,AffectedPeople-Arg,,
42,Sebuah,NN,B-ARG,AffectedHouse-Arg,,
42,Rumah,NN,I-ARG,AffectedHouse-Arg,,
42,di,IN,O,O,,
42,Mampang,NNP,B-LOC,Place-Arg,"(-6.242727692031215, 106.8287860734046)",4
42,Prapatan,NNP,I-LOC,Place-Arg,,
42,Terbakar,NNP,B-EVE,FIRE-EVENT,,
42,",",",",O,O,,
42,8,CDP,B-ARG,DispatchedTrucks-Arg,,
42,Mobil,NN,I-ARG,DispatchedTrucks-Arg,,
42,Pemadam,NN,I-ARG,DispatchedTrucks-Arg,,
42,Dikerahkan,VB,O,O,,
42,-,NNP,O,O,,
42,-,-,O,O,,
42,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
42,-,-,O,O,,
42,Sebuah,NND,B-ARG,AffectedHouse-Arg,,
42,rumah,NN,I-ARG,AffectedHouse-Arg,,
42,di,IN,O,O,,
42,Mampang,NNP,B-LOC,Place-Arg,"(-6.242727692031215, 106.8287860734046)",4
42,Prapatan,NNP,I-LOC,Place-Arg,,
42,dilalap,VBT,O,O,,
42,si,DT,O,O,,
42,jago,NN,B-EVE,FIRE-EVENT,,
42,merah,JJ,I-EVE,FIRE-EVENT,,
42,",",",",O,O,,
42,tengah,O,O,,,
42,malam,NN,O,O,,
42,ini,PR,O,O,,
42,Delapan,CDP,B-ARG,DispatchedTrucks-Arg,,
42,8,CDP,I-ARG,DispatchedTrucks-Arg,,
42,Unit,NN,I-ARG,DispatchedTrucks-Arg,,
42,mobil,NN,I-ARG,DispatchedTrucks-Arg,,
42,pemadam,NN,I-ARG,DispatchedTrucks-Arg,,
42,kebakaran,NN,I-ARG,DispatchedTrucks-Arg,,
42,dari,IN,O,O,,
42,Sudin,NNP,B-ORG,OfficerOfficial-Arg,,
42,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
42,Selatan,NNP,I-PLOC,,,
42,dikerahkan,VB,O,O,,
42,ke,IN,O,O,,
42,lokasi,NN,O,O,,
42,untuk,IN,O,O,,
42,menjinakkan,VBT,O,O,,
42,api,NN,B-EVE,FIRE-EVENT,,
42,"""","""",O,O,,
42,Laporan,NN,O,O,,
42,masuk,VB,O,O,,
42,pukul,NN,B-ARG,Time-Arg,,
42,00.30,JJ,I-ARG,Time-Arg,,
42,WIB,NNP,I-ARG,Time-Arg,,
42,",",",",O,O,,
42,petugas,NN,O,O,,
42,sudah,MD,O,O,,
42,ke,IN,O,O,,
42,TKP,NN,O,O,,
42,",",",",O,O,,
42,"""","""",O,O,,
42,ujar,VB,O,O,,
42,petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,pemadam,NN,I-ORG,OfficerOfficial-Arg,,
42,kebakaran,NN,I-ORG,OfficerOfficial-Arg,,
42,Sudin,NNP,I-ORG,OfficerOfficial-Arg,,
42,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
42,Selatan,NNP,I-PLOC,,,
42,",",",",O,O,,
42,Saan,NN,O,O,,
42,saat,SC,O,O,,
42,dihubungi,VBT,O,O,,
42,detikcom,NN,B-ORG,Reporter-Arg,,
42,",",",",O,O,,
42,Selasa,NNP,B-ARG,Time-Arg,,
42,(,OP,O,O,,
42,16,3,2011,DD,B-ARG,Time-Arg
42,),CP,O,O,,
42,Meski,CC,O,O,,
42,laporan,NN,O,O,,
42,yang,SC,O,O,,
42,diterima,VB,O,O,,
42,hanya,RB,O,O,,
42,satu,CDP,B-ARG,AffectedHouse-Arg,,
42,rumah,NN,I-ARG,AffectedHouse-Arg,,
42,yang,SC,I-ARG,AffectedHouse-Arg,,
42,terbakar,VBI,I-ARG,AffectedHouse-Arg,,
42,",",",",O,O,,
42,namun,CC,O,O,,
42,petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,kebakaran,NN,I-ORG,OfficerOfficial-Arg,,
42,tidak,NEG,O,O,,
42,mau,MD,O,O,,
42,melakukan,VB,O,O,,
42,kesalahan,NN,O,O,,
42,Delapan,CDP,B-ARG,DispatchedTrucks-Arg,,
42,unit,NN,I-ARG,DispatchedTrucks-Arg,,
42,mobil,NN,I-ARG,DispatchedTrucks-Arg,,
42,pemadam,NN,O,O,,
42,langsung,RB,O,O,,
42,dikerahkan,VB,O,O,,
42,ke,IN,O,O,,
42,lokasi,NN,O,O,,
42,"""","""",O,O,,
42,Kita,NN,O,O,,
42,sudah,MD,O,O,,
42,kerahkan,NN,O,O,,
42,8,CDP,B-ARG,DispatchedTrucks-Arg,,
42,mobil,NN,I-ARG,DispatchedTrucks-Arg,,
42,pemadam,NN,O,O,,
42,Antisipasi,NN,O,O,,
42,",",",",O,O,,
42,meski,SC,O,O,,
42,laporannya,NN,O,O,,
42,cuma,RB,O,O,,
42,satu,CDP,O,O,,
42,rumah,NN,O,O,,
42,yang,SC,O,O,,
42,terbakar,VB,O,O,,
42,",",",",O,O,,
42,"""","""",O,O,,
42,terang,JJ,O,O,,
42,Saan,NNP,O,O,,
42,Hingga,NN,O,O,,
42,saat,NN,O,O,,
42,ini,PR,O,O,,
42,",",",",O,O,,
42,petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,masih,MD,O,O,,
42,menjinakkan,VBT,O,O,,
42,api,NN,B-EVE,FIRE-EVENT,,
42,yang,SC,O,O,,
42,berkobar,VBI,B-EVE,FIRE-EVENT,,
42,Petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,hingga,CC,O,O,,
42,kini,RB,O,O,,
42,belum,NEG,O,O,,
42,bisa,MD,O,O,,
42,memastikan,VBT,O,O,,
42,penyebab,NN,O,O,,
42,kebakaran,NN,B-EVE,FIRE-EVENT,,
42,itu,PR,O,O,,
42,"""","""",O,O,,
42,Masih,PR,O,O,,
42,kita,PRP,O,O,,
42,tunggu,VB,O,O,,
42,laporan,NN,O,O,,
42,dari,IN,O,O,,
42,petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,di,IN,O,O,,
42,lapangan,NN,O,O,,
42,Petugas,NN,B-ORG,OfficerOfficial-Arg,,
42,masih,RB,O,O,,
42,belum,NEG,O,O,,
42,memberi,VBT,O,O,,
42,laporan,NN,O,O,,
42,",",",",O,O,,
42,termasuk,VBT,O,O,,
42,penyebab,NN,O,O,,
42,dan,CC,O,O,,
42,ada,VBI,O,O,,
42,atau,CC,O,O,,
42,tidak,NEG,O,O,,
42,korban,NN,O,O,,
42,"""","""",O,O,,
42,imbuhnya,NN,O,O,,
43,25,CD,B-ARG,DeathVictim-Arg,,
43,Orang,NN,I-ARG,DeathVictim-Arg,,
43,Tewas,JJ,I-ARG,DeathVictim-Arg,,
43,Akibat,IN,O,O,,
43,Gempa,NNP,B-EVE,QUAKE-EVENT,,
43,di,IN,O,O,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,-,-,O,O,,
43,-,NNP,O,O,,
43,Yangon,NNP,B-LOC,Published-Arg,"(16.869970069065793, 96.18093805937977)",1
43,-,-,O,O,,
43,Setidaknya,RB,O,O,,
43,25,CD,B-ARG,DeathVictim-Arg,,
43,orang,NN,I-ARG,DeathVictim-Arg,,
43,tewas,JJ,I-ARG,DeathVictim-Arg,,
43,dan,CC,O,O,,
43,lusinan,NN,B-ARG,AffectedFacility-Arg,,
43,gedung,NN,B-ARG,AffectedFacility-Arg,,
43,hancur,RB,B-ARG,AffectedFacility-Arg,,
43,akibat,IN,O,O,,
43,gempa,NN,B-EVE,QUAKE-EVENT,,
43,yang,SC,O,O,,
43,melanda,VB,O,O,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,dekat,JJ,O,O,,
43,perbatasan,NN,O,O,,
43,Thailand,NNP,B-PLOC,Place-Arg,"(14.369259874635057, 101.26327607532188)",0
43,Bahkan,RB,O,O,,
43,pejabat,NN,B-ORG,OfficerOfficial-Arg,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,mengingatkan,VB,O,O,,
43,",",",",O,O,,
43,kemungkinan,NN,O,O,,
43,masih,MD,O,O,,
43,ada,VB,O,O,,
43,banyak,CD,O,O,,
43,korban,NN,O,O,,
43,tewas,JJ,O,O,,
43,lainnya,NNG,O,O,,
43,di,IN,O,O,,
43,Kota,NNP,B-LOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",5
43,Tarlay,NNP,I-LOC,Place-Arg,,
43,",",",",O,,,
43,dekat,JJ,O,O,,
43,sumber,NN,O,O,,
43,gempa,NN,O,O,,
43,"""","""",O,O,,
43,Lima,NN,B-ARG,AffectedFacility-Arg,,
43,biara,NN,I-ARG,AffectedFacility-Arg,,
43,dan,CC,O,O,,
43,35,CDP,B-ARG,AffectedFacility-Arg,,
43,bangunan,NN,I-ARG,AffectedFacility-Arg,,
43,runtuh,NN,I-ARG,AffectedFacility-Arg,,
43,di,IN,O,O,,
43,kota,NN,O,O,,
43,tersebut,PR,O,O,,
43,Orang,NN,O,O,,
43,-,-,O,O,,
43,orang,NN,O,O,,
43,itu,PR,O,O,,
43,tewas,JJ,O,O,,
43,ketika,SC,O,O,,
43,bangunan,NN,O,O,,
43,-,-,O,O,,
43,bangunan,NN,O,O,,
43,itu,PR,O,O,,
43,runtuh,NN,O,O,,
43,",",",",O,O,,
43,"""","""",O,O,,
43,ujat,VB,O,O,,
43,pejabat,NN,O,O,,
43,yang,SC,O,O,,
43,menolak,VBT,O,O,,
43,disebutkan,VBT,O,O,,
43,namanya,NNG,O,O,,
43,seperti,IN,O,O,,
43,dilansir,VBT,O,O,,
43,kantor,NN,O,O,,
43,berita,NN,O,O,,
43,AFP,NNP,B-ORG,Reporter-Arg,,
43,",",",",O,O,,
43,Jumat,NNP,B-ARG,Time-Arg,,
43,(,OP,O,O,,
43,25,3,2011,DD,B-ARG,Time-Arg
43,),CP,O,O,,
43,Dijelaskan,VB,O,O,,
43,pejabat,NN,B-ORG,OfficerOfficial-Arg,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,tersebut,PR,O,O,,
43,",",",",O,O,,
43,sejauh,NN,O,O,,
43,ini,DT,O,O,,
43,11,CDP,B-ARG,DeathVictim-Arg,,
43,pria,NN,I-ARG,DeathVictim-Arg,,
43,dan,CC,I-ARG,DeathVictim-Arg,,
43,13,CDP,I-ARG,DeathVictim-Arg,,
43,perempuan,NN,I-ARG,DeathVictim-Arg,,
43,di,IN,O,O,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,dipastikan,VBT,O,O,,
43,meninggal,VBI,B-ARG,DeathVictim,,
43,akibat,IN,O,O,,
43,gempa,NN,B-EVE,QUAKE-EVENT,,
43,berkekuatan,VBI,B-ARG,Strength-Arg,,
43,"6,8",CD,I-ARG,Strength-Arg,,
43,tersebut,PR,O,O,,
43,Diimbuhkannya,PR,O,O,,
43,",",",",O,O,,
43,beberapa,CDI,O,O,,
43,daerah,NN,O,O,,
43,saat,NN,O,O,,
43,ini,PR,O,O,,
43,sulit,JJ,O,O,,
43,dijangkau,VB,O,O,,
43,karena,IN,O,O,,
43,jalan,NN,O,O,,
43,-,-,O,O,,
43,jalan,NN,O,O,,
43,rusak,JJ,O,O,,
43,akibat,IN,O,O,,
43,gempa,NN,O,O,,
43,yang,SC,O,O,,
43,terjadi,VB,O,O,,
43,Kamis,NNP,B-ARG,Time-Arg,,
43,",",",",O,O,,
43,24,CD,O,O,,
43,Maret,NNP,O,O,,
43,kemarin,RB,O,O,,
43,Seorang,NN,O,O,,
43,korban,NN,O,O,,
43,tewas,JJ,O,O,,
43,lainnya,NNG,O,O,,
43,ditemukan,VBT,O,O,,
43,di,IN,O,O,,
43,perbatasan,NN,O,O,,
43,Thailand,NNP,B-PLOC,Place-Arg,"(14.369259874635057, 101.26327607532188)",0
43,",",",",O,O,,
43,yakni,VBT,O,O,,
43,seorang,NN,O,O,,
43,wanita,NN,O,O,,
43,berumur,VBI,O,O,,
43,52,CDP,O,O,,
43,tahun,NN,O,O,,
43,Dia,PRP,O,O,,
43,tewas,JJ,O,O,,
43,setelah,SC,O,O,,
43,tembok,NN,O,O,,
43,rumahnya,NN,O,O,,
43,hancur,RB,O,O,,
43,akibat,IN,O,O,,
43,gempa,NN,O,O,,
43,Menurut,IN,O,O,,
43,pejabat,NN,O,O,,
43,kepolisian,NN,O,O,,
43,Distrik,NNP,B-PLOC,Place-Arg,"(20.373040047098993, 99.91883912749894)",2
43,Mae,NNP,I-PLOC,Place-Arg,,
43,Sai,NNP,I-PLOC,Place-Arg,,
43,",",",",O,O,,
43,konstruksi,NN,O,O,,
43,rumah,NN,O,O,,
43,wanita,NN,O,O,,
43,tersebut,PR,O,O,,
43,buruk,JJ,O,O,,
43,dan,CC,O,O,,
43,tidak,NEG,O,O,,
43,mampu,MD,O,O,,
43,menahan,VBT,O,O,,
43,getaran,NN,O,O,,
43,gempa,NN,O,O,,
43,Di,NN,O,O,,
43,China,NNP,B-PLOC,Place-Arg,"(33.049196928039414, 111.23560517832091)",0
43,",",",",O,O,,
43,warga,NN,O,O,,
43,desa,NN,O,O,,
43,sekitar,RB,O,O,,
43,40,CD,B-ARG,Central-Arg,,
43,kilometer,NND,I-ARG,Central-Arg,,
43,perbatasan,NN,O,O,,
43,Myanmar,NNP,B-PLOC,Place-Arg,"(20.345978872965127, 96.20580322878833)",0
43,",",",",O,O,,
43,yakni,VBT,O,O,,
43,di,IN,O,O,,
43,Provinsi,NN,B-PLOC,Place-Arg,"(23.040868042177944, 111.60789183504323)",3
43,Yunan,NNP,I-PLOC,Place-Arg,,
43,",",",",O,O,,
43,mengatakan,VB,O,O,,
43,bahwa,SC,O,O,,
43,bangunan,NN,O,O,,
43,-,-,O,O,,
43,bangunan,NN,O,O,,
43,di,IN,O,O,,
43,sana,PRL,O,O,,
43,sempat,RB,O,O,,
43,terayun,RB,O,O,,
43,-,-,O,O,,
43,ayun,NN,O,O,,
43,akibat,IN,O,O,,
43,gempa,NN,B-EVE,QUAKE-EVENT,,
43,selama,IN,O,O,,
43,sekitar,RB,O,O,,
43,semenit,RB,B-ARG,Duration-Arg,,
43,Bahkan,SC,O,O,,
43,lebih,RB,O,O,,
43,dari,IN,O,O,,
43,350,CDP,B-ARG,Evacuee-Arg,,
43,pelajar,NN,O,O,,
43,dan,CC,O,O,,
43,guru,NN,O,O,,
43,harus,MD,O,O,,
43,dievakuasi,VBT,B-EVE,EVACUATE-EVENT,,
43,dari,IN,O,O,,
43,sebuah,NND,O,O,,
43,sekolah,NN,O,O,,
43,di,IN,O,O,,
43,Menghai,NN,B-PLOC,Place-Arg,"(21.961380411887628, 100.32705688728583)",3
43,County,FW,I-PLOC,Place-Arg,,
43,",",",",O,O,,
43,Yunnan,NNP,B-PLOC,Place-Arg,"(24.955759999507997, 101.71705749760588)",1
43,",",",",O,O,,
43,setelah,SC,O,O,,
43,tembok,NN,O,O,,
43,gedung,NN,O,O,,
43,sekolah,NN,O,O,,
43,mengalami,VB,O,O,,
43,retak,JJ,O,O,,
43,-,NNP,O,O,,
43,retak,JJ,O,O,,
44,Kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
44,Maut,NNP,O,O,,
44,di,IN,O,O,,
44,Daan,NNP,B-ARG,Street-Arg,,
44,Mogot,NNP,I-ARG,Street-Arg,,
44,Diduga,VB,O,O,,
44,karena,IN,O,O,,
44,Pengendara,NNP,O,O,,
44,Mabuk,NNP,O,O,,
44,-,NNP,O,O,,
44,-,-,O,O,,
44,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
44,-,-,O,O,,
44,4,CD,B-ARG,DeathVictim-Arg,,
44,Pemuda,NN,I-ARG,DeathVictim-Arg,,
44,tewas,JJ,I-ARG,DeathVictim-Arg,,
44,dan,CC,O,O,,
44,3,CDP,B-ARG,WoundVictim-Arg,,
44,lainnya,NNG,I-ARG,WoundVictim-Arg,,
44,terluka,VBT,I-ARG,WoundVictim-Arg,,
44,saat,NN,O,O,,
44,mobil,NN,O,O,,
44,Toyota,NNP,B-ARG,Vehicle-Arg,,
44,Rush,NNP,I-ARG,Vehicle-Arg,,
44,B,NNP,B-ARG,Plate-Arg,,
44,135,CD,I-ARG,Plate-Arg,,
44,LIS,NN,I-ARG,PLate-Arg,,
44,yang,SC,O,O,,
44,mereka,PRP,O,O,,
44,tumpangi,VB,O,O,,
44,nyemplung,JJ,O,O,,
44,ke,IN,O,O,,
44,kali,NN,O,O,,
44,pinggir,NN,O,O,,
44,Jl,NNP,B-ARG,Street-Arg,,
44,Raya,NNP,I-ARG,Street-Arg,,
44,Daan,NNP,I-ARG,Street-Arg,,
44,Mogot,NNP,I-ARG,Street-Arg,,
44,",",",",O,O,,
44,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.164985848661911, 106.77615088548771)",2
44,Barat,NNP,I-PLOC,Place-Arg,,
44,(,OP,O,O,,
44,Jakbar,NNP,B-LOC,Place-Arg,"(-6.164985848661911, 106.77615088548771)",2
44,),CP,O,O,,
44,Polisi,NN,B-ORG,OfficerOfficial-Arg,,
44,menduga,VB,O,O,,
44,mereka,PRP,O,O,,
44,mengendarai,VBT,O,O,,
44,mobil,NN,O,O,,
44,dalam,IN,O,O,,
44,keadaan,NN,O,O,,
44,mabuk,VB,O,O,,
44,"""","""",O,O,,
44,Dari,NN,O,O,,
44,informasi,NN,O,O,,
44,sementara,JJ,O,O,,
44,",",",",O,O,,
44,pengendara,NN,O,O,,
44,dalam,IN,O,O,,
44,keadaan,NN,O,O,,
44,mabuk,NN,O,O,,
44,Tapi,CC,O,O,,
44,itu,DT,O,O,,
44,nanti,NN,O,O,,
44,kita,PRP,O,O,,
44,akan,MD,O,O,,
44,kembangkan,RB,O,O,,
44,lagi,RB,O,O,,
44,",",",",O,O,,
44,"""","""",O,O,,
44,kata,VB,O,O,,
44,AKBP,NNP,O,O,,
44,Sularno,NNP,O,O,,
44,",",",",O,O,,
44,Kasat,NN,B-ORG,OfficerOfficial-Arg,,
44,Lantas,NN,I-ORG,OfficerOfficial-Arg,,
44,Polres,NN,I-ORG,OfficerOfficial-Arg,,
44,Metro,NN,I-ORG,OfficerOfficial-Arg,,
44,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.164985848661911, 106.77615088548771)",2
44,Barat,NNP,I-PLOC,Place-Arg,,
44,",",",",O,O,,
44,saat,SC,O,O,,
44,ditemui,VB,O,O,,
44,detikcom,NN,B-ORG,Reporter-Arg,,
44,di,IN,O,O,,
44,lokasi,NN,O,O,,
44,",",",",O,O,,
44,Kamis,NNP,B-ARG,Time-Arg,,
44,(,OP,O,O,,
44,2,6,2011,DD,B-ARG,Time-Arg
44,),CP,O,O,,
44,Sularno,NNP,O,O,,
44,belum,NEG,O,O,,
